v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3283,0x1334c80,357,NumberToString
code-creation,Builtin,3,3286,0x1334e00,322,ToLength
code-creation,Builtin,3,3288,0x1334f60,156,Typeof
code-creation,Builtin,3,3290,0x1335000,89,GetSuperConstructor
code-creation,Builtin,3,3293,0x1335060,161,BigIntToI64
code-creation,Builtin,3,3296,0x1335120,16,BigIntToI32Pair
code-creation,Builtin,3,3298,0x1335140,341,I64ToBigInt
code-creation,Builtin,3,3301,0x13352a0,16,I32PairToBigInt
code-creation,Builtin,3,3305,0x13352c0,144,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,3309,0x1335360,3025,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,3312,0x1335f40,14768,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,3315,0x1339900,301,LoadGlobalIC_NoFeedback
code-creation,Builtin,3,3318,0x1339a40,92,LoadIC_FunctionPrototype
code-creation,Builtin,3,3321,0x1339aa0,24,LoadIC_StringLength
code-creation,Builtin,3,3323,0x1339ac0,28,LoadIC_StringWrapperLength
code-creation,Builtin,3,3327,0x1339ae0,3148,LoadIC_NoFeedback
code-creation,Builtin,3,3329,0x133a740,52,StoreGlobalIC_Slow
code-creation,Builtin,3,3332,0x133a780,6104,StoreIC_NoFeedback
code-creation,Builtin,3,3335,0x133bf60,232,KeyedLoadIC_SloppyArguments
code-creation,Builtin,3,3338,0x133c060,76,LoadIndexedInterceptorIC
code-creation,Builtin,3,3341,0x133c0c0,392,KeyedStoreIC_SloppyArguments_Standard
code-creation,Builtin,3,3344,0x133c260,392,KeyedStoreIC_SloppyArguments_GrowNoTransitionHandleCOW
code-creation,Builtin,3,3349,0x133c400,392,KeyedStoreIC_SloppyArguments_NoTransitionIgnoreOOB
code-creation,Builtin,3,3352,0x133c5a0,392,KeyedStoreIC_SloppyArguments_NoTransitionHandleCOW
code-creation,Builtin,3,3356,0x133c740,6044,StoreFastElementIC_Standard
code-creation,Builtin,3,3360,0x133dee0,11572,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,3363,0x1340c20,6044,StoreFastElementIC_NoTransitionIgnoreOOB
