v8-version,8,4,371,23,-node.85,0
code-creation,Builtin,3,3464,0x135faa0,8,BigIntAsIntN
code-creation,Builtin,3,3466,0x135fac0,8,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3469,0x135fae0,8,BigIntPrototypeToString
code-creation,Builtin,3,3472,0x135fb00,8,BigIntPrototypeValueOf
code-creation,Builtin,3,3475,0x135fb20,8,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3478,0x135fb40,8,CallSitePrototypeGetEnclosingColumnNumber
code-creation,Builtin,3,3481,0x135fb60,8,CallSitePrototypeGetEnclosingLineNumber
code-creation,Builtin,3,3485,0x135fb80,8,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3488,0x135fba0,8,CallSitePrototypeGetFileName
code-creation,Builtin,3,3491,0x135fbc0,8,CallSitePrototypeGetFunction
code-creation,Builtin,3,3494,0x135fbe0,8,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3497,0x135fc00,8,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3501,0x135fc20,8,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3504,0x135fc40,8,CallSitePrototypeGetPosition
code-creation,Builtin,3,3507,0x135fc60,8,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3510,0x135fc80,8,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3514,0x135fca0,8,CallSitePrototypeGetThis
code-creation,Builtin,3,3516,0x135fcc0,8,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3519,0x135fce0,8,CallSitePrototypeIsAsync
code-creation,Builtin,3,3522,0x135fd00,8,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3525,0x135fd20,8,CallSitePrototypeIsEval
code-creation,Builtin,3,3528,0x135fd40,8,CallSitePrototypeIsNative
code-creation,Builtin,3,3530,0x135fd60,8,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,3533,0x135fd80,8,CallSitePrototypeIsToplevel
code-creation,Builtin,3,3536,0x135fda0,8,CallSitePrototypeToString
code-creation,Builtin,3,3539,0x135fdc0,8,ConsoleDebug
code-creation,Builtin,3,3541,0x135fde0,8,ConsoleError
code-creation,Builtin,3,3544,0x135fe00,8,ConsoleInfo
code-creation,Builtin,3,3546,0x135fe20,8,ConsoleLog
code-creation,Builtin,3,3548,0x135fe40,8,ConsoleWarn
code-creation,Builtin,3,3550,0x135fe60,8,ConsoleDir
code-creation,Builtin,3,3553,0x135fe80,8,ConsoleDirXml
code-creation,Builtin,3,3555,0x135fea0,8,ConsoleTable
code-creation,Builtin,3,3557,0x135fec0,8,ConsoleTrace
code-creation,Builtin,3,3560,0x135fee0,8,ConsoleGroup
code-creation,Builtin,3,3562,0x135ff00,8,ConsoleGroupCollapsed
